review,rating
aplikasi makin banyak iklan otw hapus,1
"Mohon perhatikan untuk Iklannya, semoga kedepannya bukan mengiklankan tentang game judi, meskipun memang bukan judi asli, tapi mengiklankan game judi sangat kurang buat aplikasi ini",4
"ribett banyak iklan ,,ga ada manfaat banyak,, rugii waktu",1
"kok kalau buka aplikasinya banyak iklan yang tidak pantas, pdahal ini aplikasi islami",4
okkeh,4
"Alhamdulillah ilmu dan wawasan pengetahuan tentang Islam bertambah buat saya ,,,mksih ya Allah dan mksih yg sudah buat aplikasi ini ...ilmu yg bermanfaat amal,dan zakat semua itu bekal untuk kita kelak nanti di akhirat,,,wahai saudara saudara ku semoga kita semua masuk surga nya Allah,, dengan kita mendekatkan diri kepada Allah menjalankan semua perintah Allah,,rukun Islam dan imam harus kita jalankan semua nya dan meng imanin nya....",5
Sangat suka dengan aplikasi ini karena memudahkan saya membaca Alquran dan bisa baca di mana saja saat kita perlukan juga lengkap denagan jadwal shalat.,5
Aplikasi aneh. mau baca Alquran di suruh nonton iklan,1
jelek ganiat banyak iklan,1
aplikasi gy sangat bagus,5
"Assalamualaikum wr.wb Saya ingin menyarankan agar: 1. Jadwal imsak bisa dibuat sebagai notifikasi seperti waktu terbit matahari. 2. Nama surah ditampilkan dalam bahasa Indonesia. 3. Ada fitur pencarian surah tanpa perlu mengetik tanda (‘), misalnya cukup dengan mengetik “Alaa” atau “Al-Alaa” saat mencari surah Al-A’laa, karena tidak semua pengguna tahu ejaan spesifiknya. Wassalamualaikum wr.wb",4
Mohon penempatan iklannya jangan langsung muncul begitu aplikasi dibuka. Saya sering dalam kondisi buru-buru jadi sangat terganggu kalau mau ngecek jadwal sholat aja harus nonton iklan dulu,1
Udah pake muslim pro dari 2020 yg ngeganggu iklan2nya aja soalnya saya ga update berbayar,5
Good App,5
pake email segala bangke,1
"kebanyakan iklan namanya saja islam tp untuk baca alquran aja susah, tolong developer kalo mau bikin aplikasi yg menghasilkan uang mending jangan menyangkut pautkan agama",1
iklannya maksa,1
"terlalu banyak iklan saat buka aplikasi, belum juga buka Qur'an, iklannya malah pinjol semua. capek deh",2
aplikasi ini bagus untuk pengingat sholat,5
bintang satu,5
iklannya ganggu banget 😫,1
sangat terbantu dgn ada nya aplikasi ini,5
sangat membantu smga berkah,5
💖,5
"hanya karna ingin liat jadwal sholat, selalu iklan, terlalu banyak iklan",3
kacau sih aplikasi pengingat sholat tapi ada iklan judol,1
terlalu byk iklan,3
"salam,sy sdh perpanjang untuk premium namun blm ter update menjadi premium,tolong di tindak lanjuti,terimakasih",5
bagus,5
"Sudah bayar pro gak bisa masuk, tdk ada penjelasan, tolong dong kemana harus komplen...",3
sangat tidak suka tidak ada adzan otomatisnya,1
"banyak iklan, sekali sentuh langsung iklan",1
I like and the best apps barakallah,5
cocok untuk mendengarkan QUR'AN,5
"iklan yang terlalu bikin emosi !!! kalo masih banyak iklan gua copot ni aplikasi, sampah bgt.",1
terprifikasi,5
"mari masuk aplikasi muncul iklan, tiap klik iklan mulu kebanyakan iklan",1
Sangat membantu,5
sudah langganan tapi iklan tetap berjalan....terus apa gunanya langganan,1
baik,4
"sudah lengkap, maaf tapi saya sangat terganggu dengan semua iklan iklan yang ada . terimakasih",2
memank bener bahwa orang tidak takut halal dan haram lagi lawong saldo di dana saya ke potong tapi gak bisa masuk ke muslim pro tanpa iklan.. ini malahan harus upgrade lagi kalo mau masuk muslim pro dan harus berkali kali saya hapus aplikasi nya baru bisa masuk ke muslim pro nya,1
"banyak iklan, miris lg iklan nya promosi judol pdhl apk islami, tlol tlol",1
Bagusan yang pertama kali...kalau dulu tulisan Al Quran dan artinya bisa dicopy paste jadi mudah berbagi ilmu..(Amalkan walaupun hanya 1 ayat..),2
Semoga yang buat apk masuk surga dan dipermudah semua urusannya didunia maupun akherat,5
"kebanyakan iklan, sangat menggangu saat mengaji",3
sangat bermanfaat,5
bismillah,5
aplikasinya sangat membantu tapi sayangnya saya sudah berlangganan premium tapi masih ada iklan dan tidak semua fitur kebuka jdi seperti tidak berlangganan :(,3
aplikasi yang bagus,5
bagus tepat waktu,5
malah nyusahin,1
"pantas kasi bintang 5, memudahkan untuk menghapal surah,wajib download",5
"aplikasinya baguss banget, dengan fitur super lengkap, jelas, terstruktur, dan mudah dipahami.",5
",,kebanyakan iklan,,!!!",3
bagus dibuat anak kecil,5
muslim pro sangat bermanfaat terutama waktu sholat,4
masyaallah dengan ini saya mudah menghafal alhamdulillah,5
membantu sekali,5
bagus,5
"Alhamdulillah, Aplikasi Al Qur'an muslimpro sangat bermanfaat",5
bagus sih tapi banyak iklan,2
bagus banget doa doanya 👌💯,5
subhanallah,5
bagus sekali..membantu saya belajar ibadah,5
insyaallah ini bermanfaat bagi saya dan orang lain,5
sangat baik,5
IKLANYA GAKUAAAT SETIAP 3 DETIK DAN GA BERENTI GOKIIILLLL,1
berguna,5
sangat membantu,5
😍,5
"Alhamdulillah, semua dipermudah",5
terlalu banyak iklan. satu iklan terlalu lama durasi nya,1
"gapernah ulas aplikasi , cuma ini saking keselnya iklannya berlebihan banget spam banget yakali mau liat jadwal doang berkali kali iklannya bener bener berlebihannn",1
sering terlambat,4
enak banget kalo lagi bingung,5
okeh,5
there is still missing part from al-bayyina:8 murrotal by imam saad al-Ghamdi,5
ok,5
Masya Allah sangat membantu sekali dalam beribadah,5
Maa Syaa Allah murah banget 14000 setahun yuk berlangganan guys 🥰,5
good,5
Mantap,5
"halo saya udh beli paket premium 3 th 100.000 tetapi aplikasi tetap memunculkan iklan? padahal di google play sudah terbayar dan mutasi bank sudah ada pembayaran, bagaimana? tolong kembalikan uangnya! udh kirim email pengajuan tp blm dapet balasan dari hari jumat kemarin tgl 25 april 👎 ternyata aplikasinya ga amanah kecewa, padahal namanya muslim pro loh !!! dari kamarin dpt reply suruh pemulihan terus tapi nyatanya gabisa!!!",1
Aamiin,5
sangat memuaskan pelayanannya,5
"aplikasi musim tp full iklan. iklannya gak bagus2, pinjol dll.. maaf tolong diperbaiki jgn hanya keuntungan semata 🙏",1
apk ini tentang islam tapi iklanx judi semua,2
sangat membantu kita yg ingin mengulangi hafalan Alquran dan gak pakainribet lengkap degan tajwid dan terjemahan nya,5
fitu fiturnya lengkap tapi ya kalau mau biar dibaca ya Jangan bayar lah itu namanya ya ndak tahu lah kaya makanya makanya itu aplikasinya jangan bayar lah Jangan bayar aku nggak punya uang tapi aku kasih rating bintang 5 karena sudah berhubungan dengan muslim Abella biar dibaca sama Habib Siapa itu toh ya Jangan bayar lah,5
kurangi lah iklan nya baru download sama aja banyak iklan,1
ni aplikasi nyedot saldo gw tiba tiba,1
masya Allah,5
suka berhenti sendiri,5
baguus,5
apik,5
sangat membantu 😊,5
Alhamdulillah sangat membantu. terima kasih,5
sangat bermanfaat,5
kebanyakan iklan lah...masak iya pas baca quran iklannya muncul terus...,1
saya sedang melakukan sholat dengan tepat waktu tapi kurang tulisan rakaat saja semoga di update,3
sangat membantu,5
"Alhamdulillah, membaca Alquran dan artinya jadi lebih mudah. Bisa kapan saja. Pengingat sholat juga sangat membantu sholat tepat waktu.",5
AlhamdulilLAH sangat membantu,5
bagus,5
semoga bisa bermanfaat.,5
"Kebanyakan iklan bikin males buka aplikasinya, mana gak bisa di skip iklannya.",1
iklannya sangat mengganggu,1
👍👍👍,5
terbaik,5
saya suka aplikasi ini dan terima kasih karena menjadi premium begitu murah...,5
Kenapa Adzan saat berkumandang tapi tidak tuntas. mohon perbaikannya 🙏,5
sudah pakek aplikasi ini dari lama. kecewa sekarang banyak banget iklannya dan sering minta update. yang wajar saja iklannya . soalnya jadi males buka aplikasinya. cuma mau lihat jadwal terbit aja jadi lama karena harus nunggu iklan. saya paham memang sebaiknya gunakan premium. tapi jadi cukup malas dengan aplikasi ini meskipun manfaatnya banyak,3
mantap,5
"gw bisa aja obrak Abrik codingan cantolan iklan untuk di hilangkan, mumpung gw lagi baik ya, di cek lagi itu filter iklannya, iklan pinjol nongol ikut nimbrung, gimana ceritanya, ini sama saja seperti masuk masjid main GAPLEK, (payah).",3
mumtaz,5
good job,5
pendirinya non muslim,3
"banyak bgt iklan,",1
tidak ada terjemahannya saat buka Alquran,3
aku ingin menjadi lebih baik dan berarti untuk ku dan keluargaku terutama anak anaku,5
kok pas waktu solat nggak ada azannya ya,1
lumayan,3
sangat bermanfaat dan membantu,5
Mantap,5
sangat baik untuk mengingatkan waktu sholat,5
"aplikasinya sudah bagus membantu bgt, cuman kalo bisa kurangin iklan pinjol nya, karna menurut saya kurang pantas aja ini aplikasi kental banget dengan agamis tidak sepantasnya meng iklan kan pinjol🙏🙏🙏",5
"saya ganti Samsung galaxy S25 , murojaah surat² alquran bagaimana cara menandai di ayat tertentu ?!.",5
"Barakallah Bitsmedia.... Alhamdulillah dengan aplikasi Muslim Pro ini, segala kemudahan saya dapat untuk dapat beribadah yang lebih baik lagi.",5
bagus sekali saya jadi tidak lupa sholat,5
Alhamdulillah,5
aplikasi nya membantu sekali,1
"Astaghfirullah iklan nya banyak banget, mau buka jadwal sholat saja mesti 2-3x terlebih dahulu lewati iklan.",2
Alhamdulillah membantu banar untuk membaca2 amaliah tanpa harus membawa buku khusus Terimakasih Ponpes Almursyidul Amin🙏,5
terlalu banyak iklan,1
bagus sekali,5
aplikasi ini hebat aku dari tidak tahu membaca Alquran jadi tahu aplikasi sangat hebat,5
"kebanyakan iklan, nyari duit lewat aplikasi agama, ydh gitu iklan nya ga senonoh, mudahan tobat deh lu, aplikasi untuk mengingatkan solat malah du pake ajang cari duit dengan iklan yg tidak senonoh.",1
InsyaAllah bermanfaat,5
bagus,5
Iye syng semoga sehat selalu dan,4
mantab,5
"maaf! saat perangkat saya masih di android 10 notifikasi adzan masih berfungsi dengan sangat baik, tapi di android 11 notifikasi adzan tidak berfungsi sama sekali. Notifikasi adzan adalah alasan utama saya menginstal aplikasi ini, saya sampai sempat berlangganan premium, tapi hasilnya nihil, maaf! saya harus uninstall aplikasi ini.",1
alhamdulillah akp ini sangat bagus,5
sangat bagus dan baik,5
saya jadi bisa adzan,5
sangat memuaskan,5
cb dulu kalu banyak iklan di hapus,3
"terima kasih untuk muslim pro karena, berkat aplikasi ini saya bisa lulus ujian tahfidz 😁 jadi aku kasih 10000/10 mantap🔥🔥👍👍",5
knpa muslim pro ko iklanya judi slot g bgus bnget itu saring dong iklany jg asal cuan aja,3
so good,5
"makin ribet menunya, biasa nya ad pelacak waktu sholat tinggal berapa menit lg, skrg malah kebanyakan menu, pindah2 mulu menu pelacak waktu sholat nya, update terbaru skrg malah hilang, ya dah deh, ganti aplikasi sebelah aj, yg masih ad pelacak waktu sholatnya, makasih dah menemani selama ini, bye...",3
apk nya bagus banget paling mines dikit ada iklannya sisanya bagus bgt :3,4
sangat membantu,5
"apknya ga gratis. ada paket bulanan gitu lah, terus pas pertama kali pake harus ada iklannya kalo gratis. terus juga ga bisa pake kompas buat tau arah kiblat soalnya perankatku ga ada🗿🙏",3
kenapa adzan tidak aktif,5
ok,5
i love it,5
good,4
"iklannya banyak bgt, jadinya males di uninstal lg",1
banyak iklan saya sangat pusing kepala,2
sangat membantu❤️,5
"fiturnya bagus lengkap tapi sayang walu sudah pake premium tetep ada iklannya, padahal pake premium supaya tidak ada iklan lagi",5
sangatlah bermanfaat,5
👍👍👍 bermanfaat,5
"Overall bagus, tapi ada satu ayat yang hurufnya tidak ada harakatnya yaitu di surat muhammad ayat 4 setelah bacaan faimma, tolong diperbaiki!",4
bagus sangat berguna sesuai dengan yg saya butuhkan,5
tidak ada halaman pencarian,1
masak adzan harus bayar,1
sangat bagus sekali untuk mengetahui waktu masuk sholat lima waktu dan pengetahuan umum yang terjadi di belahan dunia manapun,5
"udah bagus ga usah upgrade ""mulu",2
banyak fitur yang menarik,5
sangat bermanfaat dan tepat waktu untuk melaksanakan ibadah sholat,5
bagus singkat dan padat,5
Qren boss,5
"sejak download aplikasi ini jadi kita bisa lacak sholat dan puasa supaya tetep inget dan ada tasbih digitalnya juga, jadi kalo gak punya tasbih bisa pake tasbih di hapee cucok dehh❤️❤️",5
alhamdulillah aplikasi yg sangat bermanfaat untuk at muslim... 🥰🥰🥰,5
ikhlan terlalu byk mo buka lgsg iklan kluar jg ikhlan cpek bgt ky ya,1
terlalu banyak iklan,1
ini iklannya kok kebanyakan iklan judol si🌝,4
bagus sekali,5
sponsor mengurangi daya minat mengaji lagi,1
sangat membantu,5
"iklannya bikin istighfar banyak banget , lama pula",1
bagus dan berguna,5
gue dah bayar Ampe abis 65 rebu tetap aja iklannya nongol..pigamana sih .. akhirnya maaf gue uninstall lagi. rugi 2 dah. aplikasinya diperbaiki lahhh ....,1
"iklan nya ganggu banget, iya kalo bisa di close ini engga bisa samsek apa lagi iklan game yang harus di mainin dulu iklan nya tolong kedepan nya iklan iklan yang mengganggu di fillter aja lah jadi user mau liat jadwal shalat ke ganggu sama kadang suara adzan nya ada issue suka lewat dari waktu shalat malah kadang engga ada samsek",1
puas,5
"Jelek, banyak iklan, mo liat jadwal shalat aja susah.",1
"notif adzan subuh terlambat, notif adzan isya kecepetan",3
oke punya,5
biar hpe nya bermanfaat,5
"cuman mau buka jadwal shalat. pas buka aplikasi, iklannya minta ampun ya Allah. buaanyaaak banget",1
semoga bermanfaat aplikasi ini,5
KUN FAYAKUN🤲🤲🤲🤲,5
Banyak iklan mengganggu...,1
bikin mandiri sholat deh mendidik banget!,5
iklan terus,1
sangat-sangat membantu saya dalam semua tentang islam,5
sangat bermanfaat..,5
hope full app,5
terlalu banyak iklan ga penting,3
"Subhanallah, terimakasih",5
good,5
uninstal bnyk iklan mau liat waktu sholat ditutupin iklan,1
masyaallah bagus sekali tararakawlah,5
"MashaAllah ikLan parah banget, terlalu lama, sampai sangat menjengkelkan. hadehh",1
"*السَّلاَمُ عَلَيْكُمْ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ* Kami sudah membayar biaya berlangganan per 16 April 2025, kenapa masih ada iklan yang muncul, mohon untuk dibenahi agar kami tetap bisa menikmati muslim pro tanpa terganggu iklan🙏",5
"kebanyakan iklan, tolong dikurangin dong. kalo lagi perlu bgt liat apk suka lama gara-gara iklan",3
sebaiknya iklannya dikurangi soalnya sangat menganggu,2
masyaallah tabarakallah,5
"tolong kenapa jadi ada batas perangkat 1 device, saya ada 2 hp untuk sehari hari dan terpakai untuk ganti gantian, masa gabisa dipake salah 1 nya",1
Aplikasi Alqiur'an yg sesuai dgn kebutuhan saya.. perfect aplidation... l,5
Aplikasinya keren dan sangat bermanfaat. full version segera upgtade ke premium hanya belasan ribu saja untuk puluhan bahkan ratusan manfaat. Baarakallah. smoga menjadi pahala jariyyah bagi penemu aplikasi ini. 😇🤲,5
mantapp,5
semoga berkah,5
kebanyakan iklan,1
"review terbaru April 2025, aq uninstall ganti aplikasi yang g banyakan iklan.... Apaan adzanya g bisa bunyi. Padhal notif dah on.",2
saya sudah membayar paket langganan premium kenapa di aplikasi masih muncul iklan & minta diupgrade ke premium lagi?,3
try⁵,1
GA GUNA,1
sangat membantu dalam proses mengingatkn 5 waktu solat & adzan,5
sangat bermanfaat,5
jangan ragu aplikasi yang membantu untuk setiap muslim dimanapun berada.,5
like,5
"satu aplikasi untuk semua keperluan ibadahnu, jadikan muslim pro sebagai pendamping dalam belajar dan menggali banyak hal dalam ibadah yang lebih khusyuk..",5
versi gratisnya sekarang banyak iklannya & iklannyapun panjang² banget.. gak kyak dulu waktu belum se rame sekarang yg download.. mending beralih ke aplikasi yg lain saja.,1
bagus. untuk membimbing kita ke akhir yang baik,5
"Sangat bermanfaat, terima kasih.",5
ini mengajarkan kita untuk dekat terus bersama Allah swt,5
"sangat bagus, dengan jadwal waktu shalat yg tepat",5
kok bisa ya aplikasi Al-Qur'an gini ada iklan pinjaman online nya 😒,5
bagus semoga terus berkembang lebih baik,5
baik sekali,5
so far so good,5
Aplikasi yang bagus,5
"Ukuran al quran sering terpotong, pada saat memperbesar atau memperkecil ukurannya",1
terlalu banyak iklan,1
"masya allah aplikasih nya sangat baguss dan kita bisa bermain kuis,menghafal,membaca al qur'an dan lain lain",5
Bagus sangat berguna,5
Alhamdulillah🙏🙂,5
"alangkah banyak iklan nya , jadi nggak enak lagi",1
terlalu ribet dibuka dan melibatksn iklan. Seakan Agama saja dibisniskan. apapun alasannya.,5
ada beberapa kesalahan di surah al buruj di Arab nya fathah tapi di Latin nya kasrah,3
"Bagus banget aplikasinyaa sangat membantuu untuk ibadah dan belajar mendalami Al Qur'an, sukaa bangett🫰🏻🫰🏻",5
Alhamdulillah,5
"𝒂𝒑𝒍𝒊𝒌𝒂𝒔𝒊 𝒏𝒚𝒂 𝒃𝒂𝒈𝒖𝒔,𝒕𝒂𝒎𝒑𝒊𝒍𝒂𝒏 𝒇𝒐𝒏𝒕 𝑨𝒓𝒂𝒃 𝒏𝒚𝒂,𝒌𝒂𝒅𝒂𝒏𝒈 𝒂𝒅𝒂 𝒚𝒂𝒏𝒈 𝒌𝒆 𝒑𝒐𝒕𝒐𝒏𝒈,𝒉𝒂𝒓𝒂𝒌𝒂𝒕𝒏𝒚𝒂 𝒂𝒅𝒂 𝒋𝒖𝒈𝒂 𝒚𝒂𝒏𝒈 𝒂𝒈𝒂𝒌 𝒏𝒆𝒎𝒑𝒆𝒍 𝒂𝒕𝒂𝒖 𝒃𝒂𝒉𝒌𝒂𝒏 𝒕𝒊𝒅𝒂𝒌 𝒕𝒆𝒓𝒍𝒊𝒉𝒂𝒕 𝒅𝒆𝒏𝒈𝒂𝒏 𝒋𝒆𝒍𝒂𝒔,𝒕𝒆𝒓𝒌𝒆𝒔𝒂𝒏 𝒏𝒖𝒎𝒑𝒖𝒌. 𝑴𝒐𝒉𝒐𝒏 𝒅𝒊 𝒑𝒆𝒓𝒃𝒂𝒊𝒌𝒊 𝒚𝒂 𝑫𝒆𝒗.",5
mkcihhh bagus,5
kebanyakan iklan..jafi males,3
aplikasi ini gimana ya pembohong besar apa gimana ya saya sudah beli paket premium yang tahunan tapi tidak bisa aktif sudah satu bulan lamanya saya nga percaya sama aplikasi ini pembong besar,1
lama² kebanyakan iklan jd ajang matrialistis bukan pahala,1
terlalu banyak iklan dan berbayar. iklannya pun iklan yang tidak pantas di aplikasi islami karena mengandung porno dan judol. semoga developer sadar dan segera memperbaiki,2
"TERLALU BANYAK IKLAN,MEMAKSA SECARA HALUS UTK BERLANGGANAN.. sangat tidak ramah utk yg free",2
subhanallah semoga aku bisa ingat waktu sholat setelah pakaian apk ini,5
nice app,5
bagus banget tapi kurangngin dikit iklan udh bagus banget deh,5
mantap,5
efisiens,5
"Masya Allah, Alhamdulillah... Bersyukur dapat mendownload App Muslim Pro ini, tampilan layarnya bagus, App Offline (dapat digunakan tanpa internet) dan lain². Pokoknya Top banget deh,, Terima kasih ya, yang membuat Aplikasi ini🙏🏻🤗",5
"good aplication to remind sholat, i very like this aplication. tq",5
"Kenapa ada iklan nya mohon diperbaiki lagi kalau bisa jangan ada iklan +perbayarnya soalnya kan sama"" pengingat sholat buat ibadah kalau bisa iklannya mohon dihilangkan secara permanen baru dibilang aplikasinya sangat bagus🙏",1
